sample_id,run_id,channel_id,event_time,t_seconds,value,unit,quality
T-101:AUX-401:33,T-101,CH-AUX-401,2026-09-09T12:00:03.300000Z,3.3,4.98353,V,good
T-101:AUX-401:34,T-101,CH-AUX-401,2026-09-09T12:00:03.400000Z,3.4,4.98674,V,good
T-101:AUX-401:35,T-101,CH-AUX-401,2026-09-09T12:00:03.500000Z,3.5,4.98446,V,good
T-101:AUX-401:36,T-101,CH-AUX-401,2026-09-09T12:00:03.600000Z,3.6,4.98377,V,good
T-101:AUX-401:37,T-101,CH-AUX-401,2026-09-09T12:00:03.700000Z,3.7,4.98726,V,good
T-101:AUX-401:38,T-101,CH-AUX-401,2026-09-09T12:00:03.800000Z,3.8,4.98805,V,good
T-101:AUX-401:39,T-101,CH-AUX-401,2026-09-09T12:00:03.900000Z,3.9,4.98894,V,good
T-101:AUX-401:40,T-101,CH-AUX-401,2026-09-09T12:00:04Z,4.0,4.99021,V,good
T-101:AUX-401:41,T-101,CH-AUX-401,2026-09-09T12:00:04.100000Z,4.1,4.99302,V,good
T-101:AUX-401:42,T-101,CH-AUX-401,2026-09-09T12:00:04.200000Z,4.2,4.99165,V,good
T-101:AUX-401:43,T-101,CH-AUX-401,2026-09-09T12:00:04.300000Z,4.3,4.98883,V,good
T-101:AUX-401:44,T-101,CH-AUX-401,2026-09-09T12:00:04.400000Z,4.4,4.99254,V,good
T-101:AUX-401:45,T-101,CH-AUX-401,2026-09-09T12:00:04.500000Z,4.5,4.98698,V,good
T-101:AUX-401:46,T-101,CH-AUX-401,2026-09-09T12:00:04.600000Z,4.6,4.99137,V,good
T-101:AUX-401:47,T-101,CH-AUX-401,2026-09-09T12:00:04.700000Z,4.7,4.99422,V,good
T-101:AUX-401:48,T-101,CH-AUX-401,2026-09-09T12:00:04.800000Z,4.8,4.99376,V,good
T-101:AUX-401:49,T-101,CH-AUX-401,2026-09-09T12:00:04.900000Z,4.9,4.99461,V,good
T-101:AUX-401:50,T-101,CH-AUX-401,2026-09-09T12:00:05Z,5.0,4.99779,V,good
T-101:AUX-401:51,T-101,CH-AUX-401,2026-09-09T12:00:05.100000Z,5.1,4.99164,V,good
T-101:AUX-401:52,T-101,CH-AUX-401,2026-09-09T12:00:05.200000Z,5.2,4.99597,V,good
T-101:AUX-401:53,T-101,CH-AUX-401,2026-09-09T12:00:05.300000Z,5.3,4.99423,V,good
T-101:AUX-401:54,T-101,CH-AUX-401,2026-09-09T12:00:05.400000Z,5.4,4.99774,V,good
T-101:AUX-401:55,T-101,CH-AUX-401,2026-09-09T12:00:05.500000Z,5.5,4.99574,V,good
T-101:AUX-401:56,T-101,CH-AUX-401,2026-09-09T12:00:05.600000Z,5.6,4.99789,V,good
T-101:AUX-401:57,T-101,CH-AUX-401,2026-09-09T12:00:05.700000Z,5.7,5.0003,V,good
T-101:AUX-401:58,T-101,CH-AUX-401,2026-09-09T12:00:05.800000Z,5.8,4.99851,V,good
T-101:AUX-401:59,T-101,CH-AUX-401,2026-09-09T12:00:05.900000Z,5.9,4.9969,V,good
T-101:AUX-401:60,T-101,CH-AUX-401,2026-09-09T12:00:06Z,6.0,4.997,V,good
T-101:AUX-401:61,T-101,CH-AUX-401,2026-09-09T12:00:06.100000Z,6.1,4.99669,V,good
T-101:AUX-401:62,T-101,CH-AUX-401,2026-09-09T12:00:06.200000Z,6.2,5.00152,V,good
T-101:AUX-401:63,T-101,CH-AUX-401,2026-09-09T12:00:06.300000Z,6.3,5.0027,V,good
T-101:AUX-401:64,T-101,CH-AUX-401,2026-09-09T12:00:06.400000Z,6.4,4.99931,V,good
T-101:AUX-401:65,T-101,CH-AUX-401,2026-09-09T12:00:06.500000Z,6.5,4.9959,V,good
T-101:AUX-401:66,T-101,CH-AUX-401,2026-09-09T12:00:06.600000Z,6.6,4.99934,V,good
T-101:AUX-401:67,T-101,CH-AUX-401,2026-09-09T12:00:06.700000Z,6.7,5.0025,V,good
T-101:AUX-401:68,T-101,CH-AUX-401,2026-09-09T12:00:06.800000Z,6.8,4.99955,V,good
T-101:AUX-401:69,T-101,CH-AUX-401,2026-09-09T12:00:06.900000Z,6.9,4.99752,V,good
T-101:AUX-401:70,T-101,CH-AUX-401,2026-09-09T12:00:07Z,7.0,5.0018,V,good
T-101:AUX-401:71,T-101,CH-AUX-401,2026-09-09T12:00:07.100000Z,7.1,4.99831,V,good
T-101:AUX-401:72,T-101,CH-AUX-401,2026-09-09T12:00:07.200000Z,7.2,5.00472,V,good
T-101:AUX-401:73,T-101,CH-AUX-401,2026-09-09T12:00:07.300000Z,7.3,5.00339,V,good
T-101:AUX-401:74,T-101,CH-AUX-401,2026-09-09T12:00:07.400000Z,7.4,5.00504,V,good
T-101:AUX-401:75,T-101,CH-AUX-401,2026-09-09T12:00:07.500000Z,7.5,5.00862,V,good
T-101:AUX-401:76,T-101,CH-AUX-401,2026-09-09T12:00:07.600000Z,7.6,5.0036,V,good
T-101:AUX-401:77,T-101,CH-AUX-401,2026-09-09T12:00:07.700000Z,7.7,5.00098,V,good
T-101:AUX-401:78,T-101,CH-AUX-401,2026-09-09T12:00:07.800000Z,7.8,5.00676,V,good
T-101:AUX-401:79,T-101,CH-AUX-401,2026-09-09T12:00:07.900000Z,7.9,5.00848,V,good
T-101:AUX-401:80,T-101,CH-AUX-401,2026-09-09T12:00:08Z,8.0,5.00421,V,good
T-101:AUX-401:81,T-101,CH-AUX-401,2026-09-09T12:00:08.100000Z,8.1,5.00734,V,good
T-101:AUX-401:82,T-101,CH-AUX-401,2026-09-09T12:00:08.200000Z,8.2,5.00786,V,good
T-101:AUX-401:83,T-101,CH-AUX-401,2026-09-09T12:00:08.300000Z,8.3,5.00927,V,good
T-101:AUX-401:84,T-101,CH-AUX-401,2026-09-09T12:00:08.400000Z,8.4,5.00812,V,good
T-101:AUX-401:85,T-101,CH-AUX-401,2026-09-09T12:00:08.500000Z,8.5,5.01678,V,good
T-101:AUX-401:86,T-101,CH-AUX-401,2026-09-09T12:00:08.600000Z,8.6,5.00992,V,good
T-101:AUX-401:87,T-101,CH-AUX-401,2026-09-09T12:00:08.700000Z,8.7,5.01149,V,good
T-101:AUX-401:88,T-101,CH-AUX-401,2026-09-09T12:00:08.800000Z,8.8,5.01026,V,good
T-101:AUX-401:89,T-101,CH-AUX-401,2026-09-09T12:00:08.900000Z,8.9,5.00531,V,good
T-101:AUX-401:90,T-101,CH-AUX-401,2026-09-09T12:00:09Z,9.0,5.01581,V,good
T-101:AUX-401:91,T-101,CH-AUX-401,2026-09-09T12:00:09.100000Z,9.1,5.00489,V,good
T-101:AUX-401:92,T-101,CH-AUX-401,2026-09-09T12:00:09.200000Z,9.2,5.0166,V,good
T-101:AUX-401:93,T-101,CH-AUX-401,2026-09-09T12:00:09.300000Z,9.3,5.01033,V,good
T-101:AUX-401:94,T-101,CH-AUX-401,2026-09-09T12:00:09.400000Z,9.4,5.01065,V,good
T-101:AUX-401:95,T-101,CH-AUX-401,2026-09-09T12:00:09.500000Z,9.5,5.01419,V,good
T-101:AUX-401:96,T-101,CH-AUX-401,2026-09-09T12:00:09.600000Z,9.6,5.02036,V,good
T-101:AUX-401:97,T-101,CH-AUX-401,2026-09-09T12:00:09.700000Z,9.7,5.01606,V,good
T-101:AUX-401:98,T-101,CH-AUX-401,2026-09-09T12:00:09.800000Z,9.8,5.01518,V,good
T-101:AUX-401:99,T-101,CH-AUX-401,2026-09-09T12:00:09.900000Z,9.9,5.01413,V,good
T-101:AUX-401:100,T-101,CH-AUX-401,2026-09-09T12:00:10Z,10.0,5.01805,V,good
T-101:AUX-401:101,T-101,CH-AUX-401,2026-09-09T12:00:10.100000Z,10.1,5.01587,V,good
T-101:AUX-401:102,T-101,CH-AUX-401,2026-09-09T12:00:10.200000Z,10.2,5.01895,V,good
T-101:AUX-401:103,T-101,CH-AUX-401,2026-09-09T12:00:10.300000Z,10.3,5.01262,V,good
T-101:AUX-401:104,T-101,CH-AUX-401,2026-09-09T12:00:10.400000Z,10.4,5.0192,V,good
T-101:AUX-401:105,T-101,CH-AUX-401,2026-09-09T12:00:10.500000Z,10.5,5.01902,V,good
T-101:AUX-401:106,T-101,CH-AUX-401,2026-09-09T12:00:10.600000Z,10.6,5.01516,V,good
T-101:AUX-401:107,T-101,CH-AUX-401,2026-09-09T12:00:10.700000Z,10.7,5.01631,V,good
T-101:AUX-401:108,T-101,CH-AUX-401,2026-09-09T12:00:10.800000Z,10.8,5.01885,V,good
T-101:AUX-401:109,T-101,CH-AUX-401,2026-09-09T12:00:10.900000Z,10.9,5.01832,V,good
T-101:AUX-401:110,T-101,CH-AUX-401,2026-09-09T12:00:11Z,11.0,5.02057,V,good
T-101:AUX-401:111,T-101,CH-AUX-401,2026-09-09T12:00:11.100000Z,11.1,5.01656,V,good
T-101:AUX-401:112,T-101,CH-AUX-401,2026-09-09T12:00:11.200000Z,11.2,5.01822,V,good
T-101:AUX-401:113,T-101,CH-AUX-401,2026-09-09T12:00:11.300000Z,11.3,5.026,V,good
T-101:AUX-401:114,T-101,CH-AUX-401,2026-09-09T12:00:11.400000Z,11.4,5.01889,V,good
T-101:AUX-401:115,T-101,CH-AUX-401,2026-09-09T12:00:11.500000Z,11.5,5.0202,V,good
T-101:AUX-401:116,T-101,CH-AUX-401,2026-09-09T12:00:11.600000Z,11.6,5.02108,V,good
T-101:AUX-401:117,T-101,CH-AUX-401,2026-09-09T12:00:11.700000Z,11.7,5.02107,V,good
T-101:AUX-401:118,T-101,CH-AUX-401,2026-09-09T12:00:11.800000Z,11.8,5.02503,V,good
T-101:AUX-401:119,T-101,CH-AUX-401,2026-09-09T12:00:11.900000Z,11.9,5.02081,V,good
T-101:AUX-401:120,T-101,CH-AUX-401,2026-09-09T12:00:12Z,12.0,5.02461,V,good
T-101:AUX-401:121,T-101,CH-AUX-401,2026-09-09T12:00:12.100000Z,12.1,5.02054,V,good
T-101:AUX-401:122,T-101,CH-AUX-401,2026-09-09T12:00:12.200000Z,12.2,5.02482,V,good
T-101:AUX-401:123,T-101,CH-AUX-401,2026-09-09T12:00:12.300000Z,12.3,5.02255,V,good
T-101:AUX-401:124,T-101,CH-AUX-401,2026-09-09T12:00:12.400000Z,12.4,5.02284,V,good
T-101:AUX-401:125,T-101,CH-AUX-401,2026-09-09T12:00:12.500000Z,12.5,5.02323,V,good
T-101:AUX-401:126,T-101,CH-AUX-401,2026-09-09T12:00:12.600000Z,12.6,5.02499,V,good
T-101:AUX-401:127,T-101,CH-AUX-401,2026-09-09T12:00:12.700000Z,12.7,5.02079,V,good
T-101:AUX-401:128,T-101,CH-AUX-401,2026-09-09T12:00:12.800000Z,12.8,5.0215,V,good
T-101:AUX-401:129,T-101,CH-AUX-401,2026-09-09T12:00:12.900000Z,12.9,5.02916,V,good
T-101:AUX-401:130,T-101,CH-AUX-401,2026-09-09T12:00:13Z,13.0,5.02546,V,good
T-101:AUX-401:131,T-101,CH-AUX-401,2026-09-09T12:00:13.100000Z,13.1,5.02342,V,good
T-101:AUX-401:132,T-101,CH-AUX-401,2026-09-09T12:00:13.200000Z,13.2,5.02604,V,good
T-101:AUX-401:133,T-101,CH-AUX-401,2026-09-09T12:00:13.300000Z,13.3,5.02438,V,good
T-101:AUX-401:134,T-101,CH-AUX-401,2026-09-09T12:00:13.400000Z,13.4,5.01899,V,good
T-101:AUX-401:135,T-101,CH-AUX-401,2026-09-09T12:00:13.500000Z,13.5,5.02511,V,good
T-101:AUX-401:136,T-101,CH-AUX-401,2026-09-09T12:00:13.600000Z,13.6,5.02447,V,good
T-101:AUX-401:137,T-101,CH-AUX-401,2026-09-09T12:00:13.700000Z,13.7,5.02571,V,good
T-101:AUX-401:138,T-101,CH-AUX-401,2026-09-09T12:00:13.800000Z,13.8,5.02295,V,good
T-101:AUX-401:139,T-101,CH-AUX-401,2026-09-09T12:00:13.900000Z,13.9,5.02438,V,good
T-101:AUX-401:140,T-101,CH-AUX-401,2026-09-09T12:00:14Z,14.0,5.02782,V,good
T-101:AUX-401:141,T-101,CH-AUX-401,2026-09-09T12:00:14.100000Z,14.1,5.02461,V,good
T-101:AUX-401:142,T-101,CH-AUX-401,2026-09-09T12:00:14.200000Z,14.2,5.02393,V,good
T-101:AUX-401:143,T-101,CH-AUX-401,2026-09-09T12:00:14.300000Z,14.3,5.02591,V,good
T-101:AUX-401:144,T-101,CH-AUX-401,2026-09-09T12:00:14.400000Z,14.4,5.02401,V,good
T-101:AUX-401:145,T-101,CH-AUX-401,2026-09-09T12:00:14.500000Z,14.5,5.02764,V,good
T-101:AUX-401:146,T-101,CH-AUX-401,2026-09-09T12:00:14.600000Z,14.6,5.02451,V,good
T-101:AUX-401:147,T-101,CH-AUX-401,2026-09-09T12:00:14.700000Z,14.7,5.02582,V,good
T-101:AUX-401:148,T-101,CH-AUX-401,2026-09-09T12:00:14.800000Z,14.8,5.0231,V,good
T-101:AUX-401:149,T-101,CH-AUX-401,2026-09-09T12:00:14.900000Z,14.9,5.02168,V,good
T-101:AUX-401:150,T-101,CH-AUX-401,2026-09-09T12:00:15Z,15.0,5.02653,V,good
T-101:AUX-401:151,T-101,CH-AUX-401,2026-09-09T12:00:15.100000Z,15.1,5.02531,V,good
T-101:AUX-401:152,T-101,CH-AUX-401,2026-09-09T12:00:15.200000Z,15.2,5.02616,V,good
T-101:AUX-401:153,T-101,CH-AUX-401,2026-09-09T12:00:15.300000Z,15.3,5.02631,V,good
T-101:AUX-401:154,T-101,CH-AUX-401,2026-09-09T12:00:15.400000Z,15.4,5.02069,V,good
T-101:AUX-401:155,T-101,CH-AUX-401,2026-09-09T12:00:15.500000Z,15.5,5.02455,V,good
T-101:AUX-401:156,T-101,CH-AUX-401,2026-09-09T12:00:15.600000Z,15.6,5.01911,V,good
T-101:AUX-401:157,T-101,CH-AUX-401,2026-09-09T12:00:15.700000Z,15.7,5.02528,V,good
T-101:AUX-401:158,T-101,CH-AUX-401,2026-09-09T12:00:15.800000Z,15.8,5.02112,V,good
T-101:AUX-401:159,T-101,CH-AUX-401,2026-09-09T12:00:15.900000Z,15.9,5.02485,V,good
T-101:AUX-401:160,T-101,CH-AUX-401,2026-09-09T12:00:16Z,16.0,5.02533,V,good
T-101:AUX-401:161,T-101,CH-AUX-401,2026-09-09T12:00:16.100000Z,16.1,5.022,V,good
T-101:AUX-401:162,T-101,CH-AUX-401,2026-09-09T12:00:16.200000Z,16.2,5.0231,V,good
T-101:AUX-401:163,T-101,CH-AUX-401,2026-09-09T12:00:16.300000Z,16.3,5.02602,V,good
T-101:AUX-401:164,T-101,CH-AUX-401,2026-09-09T12:00:16.400000Z,16.4,5.01863,V,good
T-101:AUX-401:165,T-101,CH-AUX-401,2026-09-09T12:00:16.500000Z,16.5,5.02416,V,good
T-101:AUX-401:166,T-101,CH-AUX-401,2026-09-09T12:00:16.600000Z,16.6,5.02263,V,good
T-101:AUX-401:167,T-101,CH-AUX-401,2026-09-09T12:00:16.700000Z,16.7,5.02448,V,good
T-101:AUX-401:168,T-101,CH-AUX-401,2026-09-09T12:00:16.800000Z,16.8,5.01774,V,good
T-101:AUX-401:169,T-101,CH-AUX-401,2026-09-09T12:00:16.900000Z,16.9,5.02163,V,good
T-101:AUX-401:170,T-101,CH-AUX-401,2026-09-09T12:00:17Z,17.0,5.02413,V,good
T-101:AUX-401:171,T-101,CH-AUX-401,2026-09-09T12:00:17.100000Z,17.1,5.0245,V,good
T-101:AUX-401:172,T-101,CH-AUX-401,2026-09-09T12:00:17.200000Z,17.2,5.01891,V,good
T-101:AUX-401:173,T-101,CH-AUX-401,2026-09-09T12:00:17.300000Z,17.3,5.01985,V,good
T-101:AUX-401:174,T-101,CH-AUX-401,2026-09-09T12:00:17.400000Z,17.4,5.02486,V,good
T-101:AUX-401:175,T-101,CH-AUX-401,2026-09-09T12:00:17.500000Z,17.5,5.01641,V,good
T-101:AUX-401:176,T-101,CH-AUX-401,2026-09-09T12:00:17.600000Z,17.6,5.01954,V,good
T-101:AUX-401:177,T-101,CH-AUX-401,2026-09-09T12:00:17.700000Z,17.7,5.01979,V,good
T-101:AUX-401:178,T-101,CH-AUX-401,2026-09-09T12:00:17.800000Z,17.8,5.01946,V,good
T-101:AUX-401:179,T-101,CH-AUX-401,2026-09-09T12:00:17.900000Z,17.9,5.01636,V,good
T-101:AUX-401:180,T-101,CH-AUX-401,2026-09-09T12:00:18Z,18.0,5.02077,V,good
T-101:AUX-401:181,T-101,CH-AUX-401,2026-09-09T12:00:18.100000Z,18.1,5.02024,V,good
T-101:AUX-401:182,T-101,CH-AUX-401,2026-09-09T12:00:18.200000Z,18.2,5.02221,V,good
T-101:AUX-401:183,T-101,CH-AUX-401,2026-09-09T12:00:18.300000Z,18.3,5.01533,V,good
T-101:AUX-401:184,T-101,CH-AUX-401,2026-09-09T12:00:18.400000Z,18.4,5.01574,V,good
T-101:AUX-401:185,T-101,CH-AUX-401,2026-09-09T12:00:18.500000Z,18.5,5.01932,V,good
T-101:AUX-401:186,T-101,CH-AUX-401,2026-09-09T12:00:18.600000Z,18.6,5.02073,V,good
T-101:AUX-401:187,T-101,CH-AUX-401,2026-09-09T12:00:18.700000Z,18.7,5.01579,V,good
T-101:AUX-401:188,T-101,CH-AUX-401,2026-09-09T12:00:18.800000Z,18.8,5.0116,V,good
T-101:AUX-401:189,T-101,CH-AUX-401,2026-09-09T12:00:18.900000Z,18.9,5.01449,V,good
T-101:AUX-401:190,T-101,CH-AUX-401,2026-09-09T12:00:19Z,19.0,5.01703,V,good
T-101:AUX-401:191,T-101,CH-AUX-401,2026-09-09T12:00:19.100000Z,19.1,5.01591,V,good
T-101:AUX-401:192,T-101,CH-AUX-401,2026-09-09T12:00:19.200000Z,19.2,5.01658,V,good
T-101:AUX-401:193,T-101,CH-AUX-401,2026-09-09T12:00:19.300000Z,19.3,5.01819,V,good
T-101:AUX-401:194,T-101,CH-AUX-401,2026-09-09T12:00:19.400000Z,19.4,5.01188,V,good
T-101:AUX-401:195,T-101,CH-AUX-401,2026-09-09T12:00:19.500000Z,19.5,5.01026,V,good
T-101:AUX-401:196,T-101,CH-AUX-401,2026-09-09T12:00:19.600000Z,19.6,5.00908,V,good
T-101:AUX-401:197,T-101,CH-AUX-401,2026-09-09T12:00:19.700000Z,19.7,5.01134,V,good
T-101:AUX-401:198,T-101,CH-AUX-401,2026-09-09T12:00:19.800000Z,19.8,5.01375,V,good
T-101:AUX-401:199,T-101,CH-AUX-401,2026-09-09T12:00:19.900000Z,19.9,5.01507,V,good
T-101:AUX-401:200,T-101,CH-AUX-401,2026-09-09T12:00:20Z,20.0,5.01085,V,good
T-101:AUX-401:201,T-101,CH-AUX-401,2026-09-09T12:00:20.100000Z,20.1,5.00988,V,good
T-101:AUX-401:202,T-101,CH-AUX-401,2026-09-09T12:00:20.200000Z,20.2,5.00905,V,good
T-101:AUX-401:203,T-101,CH-AUX-401,2026-09-09T12:00:20.300000Z,20.3,5.01198,V,good
T-101:AUX-401:204,T-101,CH-AUX-401,2026-09-09T12:00:20.400000Z,20.4,5.00654,V,good
T-101:AUX-401:205,T-101,CH-AUX-401,2026-09-09T12:00:20.500000Z,20.5,5.00772,V,good
T-101:AUX-401:206,T-101,CH-AUX-401,2026-09-09T12:00:20.600000Z,20.6,5.00731,V,good
T-101:AUX-401:207,T-101,CH-AUX-401,2026-09-09T12:00:20.700000Z,20.7,5.00696,V,good
T-101:AUX-401:208,T-101,CH-AUX-401,2026-09-09T12:00:20.800000Z,20.8,5.01106,V,good
T-101:AUX-401:209,T-101,CH-AUX-401,2026-09-09T12:00:20.900000Z,20.9,5.00383,V,good
T-101:AUX-401:210,T-101,CH-AUX-401,2026-09-09T12:00:21Z,21.0,5.01171,V,good
T-101:AUX-401:211,T-101,CH-AUX-401,2026-09-09T12:00:21.100000Z,21.1,5.00345,V,good
T-101:AUX-401:212,T-101,CH-AUX-401,2026-09-09T12:00:21.200000Z,21.2,5.00254,V,good
T-101:AUX-401:213,T-101,CH-AUX-401,2026-09-09T12:00:21.300000Z,21.3,5.00245,V,good
T-101:AUX-401:214,T-101,CH-AUX-401,2026-09-09T12:00:21.400000Z,21.4,5.00523,V,good
T-101:AUX-401:215,T-101,CH-AUX-401,2026-09-09T12:00:21.500000Z,21.5,5.00308,V,good
T-101:AUX-401:216,T-101,CH-AUX-401,2026-09-09T12:00:21.600000Z,21.6,5.00542,V,good
T-101:AUX-401:217,T-101,CH-AUX-401,2026-09-09T12:00:21.700000Z,21.7,5.00006,V,good
T-101:AUX-401:218,T-101,CH-AUX-401,2026-09-09T12:00:21.800000Z,21.8,4.99744,V,good
T-101:AUX-401:219,T-101,CH-AUX-401,2026-09-09T12:00:21.900000Z,21.9,5.00019,V,good
T-101:AUX-401:220,T-101,CH-AUX-401,2026-09-09T12:00:22Z,22.0,5.00132,V,good
T-101:AUX-401:221,T-101,CH-AUX-401,2026-09-09T12:00:22.100000Z,22.1,4.99645,V,good
T-101:AUX-401:222,T-101,CH-AUX-401,2026-09-09T12:00:22.200000Z,22.2,4.99935,V,good
T-101:AUX-401:223,T-101,CH-AUX-401,2026-09-09T12:00:22.300000Z,22.3,5.00046,V,good
T-101:AUX-401:224,T-101,CH-AUX-401,2026-09-09T12:00:22.400000Z,22.4,4.9966,V,good
T-101:AUX-401:225,T-101,CH-AUX-401,2026-09-09T12:00:22.500000Z,22.5,4.99606,V,good
T-101:AUX-401:226,T-101,CH-AUX-401,2026-09-09T12:00:22.600000Z,22.6,4.99489,V,good
T-101:AUX-401:227,T-101,CH-AUX-401,2026-09-09T12:00:22.700000Z,22.7,4.99677,V,good
T-101:AUX-401:228,T-101,CH-AUX-401,2026-09-09T12:00:22.800000Z,22.8,4.99777,V,good
T-101:AUX-401:229,T-101,CH-AUX-401,2026-09-09T12:00:22.900000Z,22.9,5.003,V,good
T-101:AUX-401:230,T-101,CH-AUX-401,2026-09-09T12:00:23Z,23.0,4.99855,V,good
T-101:AUX-401:231,T-101,CH-AUX-401,2026-09-09T12:00:23.100000Z,23.1,4.992,V,good
T-101:AUX-401:232,T-101,CH-AUX-401,2026-09-09T12:00:23.200000Z,23.2,4.99082,V,good
T-101:AUX-401:233,T-101,CH-AUX-401,2026-09-09T12:00:23.300000Z,23.3,4.9939,V,good
T-101:AUX-401:234,T-101,CH-AUX-401,2026-09-09T12:00:23.400000Z,23.4,4.99762,V,good
T-101:AUX-401:235,T-101,CH-AUX-401,2026-09-09T12:00:23.500000Z,23.5,4.99485,V,good
T-101:AUX-401:236,T-101,CH-AUX-401,2026-09-09T12:00:23.600000Z,23.6,4.99141,V,good
T-101:AUX-401:237,T-101,CH-AUX-401,2026-09-09T12:00:23.700000Z,23.7,4.99475,V,good
T-101:AUX-401:238,T-101,CH-AUX-401,2026-09-09T12:00:23.800000Z,23.8,4.99522,V,good
T-101:AUX-401:239,T-101,CH-AUX-401,2026-09-09T12:00:23.900000Z,23.9,4.99496,V,good
T-101:AUX-401:240,T-101,CH-AUX-401,2026-09-09T12:00:24Z,24.0,4.98817,V,good
T-101:AUX-401:241,T-101,CH-AUX-401,2026-09-09T12:00:24.100000Z,24.1,4.99147,V,good
T-101:AUX-401:242,T-101,CH-AUX-401,2026-09-09T12:00:24.200000Z,24.2,4.98671,V,good
T-101:AUX-401:243,T-101,CH-AUX-401,2026-09-09T12:00:24.300000Z,24.3,4.98745,V,good
T-101:AUX-401:244,T-101,CH-AUX-401,2026-09-09T12:00:24.400000Z,24.4,4.98581,V,good
T-101:AUX-401:245,T-101,CH-AUX-401,2026-09-09T12:00:24.500000Z,24.5,4.98791,V,good
T-101:AUX-401:246,T-101,CH-AUX-401,2026-09-09T12:00:24.600000Z,24.6,4.98453,V,good
T-101:AUX-401:247,T-101,CH-AUX-401,2026-09-09T12:00:24.700000Z,24.7,4.98962,V,good
T-101:AUX-401:248,T-101,CH-AUX-401,2026-09-09T12:00:24.800000Z,24.8,4.98722,V,good
T-101:AUX-401:249,T-101,CH-AUX-401,2026-09-09T12:00:24.900000Z,24.9,4.98466,V,good
T-101:AUX-401:250,T-101,CH-AUX-401,2026-09-09T12:00:25Z,25.0,4.98761,V,good
T-101:AUX-401:251,T-101,CH-AUX-401,2026-09-09T12:00:25.100000Z,25.1,4.98981,V,good
T-101:AUX-401:252,T-101,CH-AUX-401,2026-09-09T12:00:25.200000Z,25.2,4.98643,V,good
T-101:AUX-401:253,T-101,CH-AUX-401,2026-09-09T12:00:25.300000Z,25.3,4.98371,V,good
T-101:AUX-401:254,T-101,CH-AUX-401,2026-09-09T12:00:25.400000Z,25.4,4.98406,V,good
T-101:AUX-401:255,T-101,CH-AUX-401,2026-09-09T12:00:25.500000Z,25.5,4.98411,V,good
T-101:AUX-401:256,T-101,CH-AUX-401,2026-09-09T12:00:25.600000Z,25.6,4.98223,V,good
T-101:AUX-401:257,T-101,CH-AUX-401,2026-09-09T12:00:25.700000Z,25.7,4.97933,V,good
T-101:AUX-401:258,T-101,CH-AUX-401,2026-09-09T12:00:25.800000Z,25.8,4.98228,V,good
T-101:AUX-401:259,T-101,CH-AUX-401,2026-09-09T12:00:25.900000Z,25.9,4.98597,V,good
T-101:AUX-401:260,T-101,CH-AUX-401,2026-09-09T12:00:26Z,26.0,4.98044,V,good
T-101:AUX-401:261,T-101,CH-AUX-401,2026-09-09T12:00:26.100000Z,26.1,4.97732,V,good
T-101:AUX-401:262,T-101,CH-AUX-401,2026-09-09T12:00:26.200000Z,26.2,4.98158,V,good
T-101:AUX-401:263,T-101,CH-AUX-401,2026-09-09T12:00:26.300000Z,26.3,4.98422,V,good
T-101:AUX-401:264,T-101,CH-AUX-401,2026-09-09T12:00:26.400000Z,26.4,4.97683,V,good
T-101:AUX-401:265,T-101,CH-AUX-401,2026-09-09T12:00:26.500000Z,26.5,4.98128,V,good
T-101:AUX-401:266,T-101,CH-AUX-401,2026-09-09T12:00:26.600000Z,26.6,4.98152,V,good
T-101:AUX-401:267,T-101,CH-AUX-401,2026-09-09T12:00:26.700000Z,26.7,4.98152,V,good
T-101:AUX-401:268,T-101,CH-AUX-401,2026-09-09T12:00:26.800000Z,26.8,4.98127,V,good
T-101:AUX-401:269,T-101,CH-AUX-401,2026-09-09T12:00:26.900000Z,26.9,4.98111,V,good
T-101:AUX-401:270,T-101,CH-AUX-401,2026-09-09T12:00:27Z,27.0,4.97534,V,good
T-101:AUX-401:271,T-101,CH-AUX-401,2026-09-09T12:00:27.100000Z,27.1,4.98057,V,good
T-101:AUX-401:272,T-101,CH-AUX-401,2026-09-09T12:00:27.200000Z,27.2,4.9822,V,good
T-101:AUX-401:273,T-101,CH-AUX-401,2026-09-09T12:00:27.300000Z,27.3,4.97795,V,good
T-101:AUX-401:274,T-101,CH-AUX-401,2026-09-09T12:00:27.400000Z,27.4,4.97918,V,good
T-101:AUX-401:275,T-101,CH-AUX-401,2026-09-09T12:00:27.500000Z,27.5,4.97547,V,good
T-101:AUX-401:276,T-101,CH-AUX-401,2026-09-09T12:00:27.600000Z,27.6,4.98103,V,good
T-101:AUX-401:277,T-101,CH-AUX-401,2026-09-09T12:00:27.700000Z,27.7,4.976,V,good
T-101:AUX-401:278,T-101,CH-AUX-401,2026-09-09T12:00:27.800000Z,27.8,4.98146,V,good
T-101:AUX-401:279,T-101,CH-AUX-401,2026-09-09T12:00:27.900000Z,27.9,4.97618,V,good
T-101:AUX-401:280,T-101,CH-AUX-401,2026-09-09T12:00:28Z,28.0,4.97863,V,good
T-101:AUX-401:281,T-101,CH-AUX-401,2026-09-09T12:00:28.100000Z,28.1,4.97541,V,good
T-101:AUX-401:282,T-101,CH-AUX-401,2026-09-09T12:00:28.200000Z,28.2,4.98126,V,good
